time,power,trend,season,residual
2021/7/16,25159,24733.42006,412.823469,12.756475
2021/7/16,24906,24698.75267,100.864103,106.383231
2021/7/16,24612,24663.06841,-221.8417,170.773291
2021/7/16,24538,24626.23449,-421.634445,333.399957
2021/7/16,24414,24588.11761,-544.542595,370.424986
2021/7/16,24242,24548.58794,-451.808259,145.220317
2021/7/16,24735,24507.52763,88.561061,138.911304
2021/7/16,25515,24464.83259,782.478978,267.688432
2021/7/16,26524,24420.41407,1713.639655,389.946278
2021/7/16,27321,24374.20257,2687.107989,259.689439
2021/7/16,27840,24326.14984,3439.272236,74.577923
2021/7/16,28277,24276.22676,3989.102752,11.670484
2021/7/16,28547,24224.42566,4430.472274,-107.89793
2021/7/16,28778,24170.76969,4702.555088,-95.324776
2021/7/16,28802,24115.32404,4733.152698,-46.476742
2021/7/16,28276,24058.19883,4443.169838,-225.368665
2021/7/16,28261,23999.54501,4292.782976,-31.327988
2021/7/16,28004,23939.54642,3901.288406,163.165173
2021/7/16,27759,23878.41255,3691.613137,188.97431
2021/7/16,27117,23816.37598,3105.101373,195.522648
2021/7/16,26327,23753.68479,2111.773956,461.541253
2021/7/16,24816,23690.59312,672.508242,452.898641
2021/7/16,23632,23627.35732,-623.495934,628.138615
2021/7/16,22543,23564.23302,-1658.10813,636.875109
2021/7/16,21700,23501.47478,-2445.232156,643.757376
2021/7/17,21142,23439.33572,-2993.508897,696.173175
2021/7/17,20808,23378.06119,-3323.917074,753.85588
2021/7/17,20338,23317.88323,-3682.030113,702.146883
2021/7/17,19821,23259.01462,-4066.961118,628.946496
2021/7/17,19513,23201.64221,-4323.861068,635.218857
2021/7/17,19279,23145.91939,-4493.283482,626.364097
2021/7/17,19164,23091.96272,-4524.616993,596.65427
2021/7/17,18779,23039.84993,-4744.732387,483.882457
2021/7/17,18713,22989.6183,-4651.649898,375.031601
2021/7/17,18947,22941.26847,-4284.642967,290.374502
2021/7/17,19850,22894.77354,-3108.130042,63.356499
2021/7/17,20500,22850.08797,-2082.785652,-267.302323
2021/7/17,21361,22807.1557,-752.881323,-693.274377
2021/7/17,22001,22765.91106,118.63191,-883.542968
2021/7/17,22920,22726.2669,800.242823,-606.509722
2021/7/17,23171,22688.10452,932.362654,-449.467177
2021/7/17,23234,22651.26897,1057.918173,-475.187143
2021/7/17,22670,22615.57036,780.510195,-726.080558
2021/7/17,22658,22580.79127,591.952081,-514.743353
2021/7/17,22215,22546.70524,378.140437,-709.845672
2021/7/17,21908,22513.08962,154.149148,-759.238771
2021/7/17,21314,22479.74044,-68.466732,-1097.273709
2021/7/17,21181,22446.48276,39.449652,-1304.932411
2021/7/17,20731,22413.18095,-213.976427,-1468.204527
2021/7/17,20374,22379.74425,-491.023254,-1514.72099
2021/7/17,20198,22346.1263,-773.416829,-1374.709471
2021/7/17,19956,22312.32471,-911.616592,-1444.708117
2021/7/17,19931,22278.37621,-943.249295,-1404.126912
2021/7/17,20232,22244.35313,-779.535234,-1232.817893
2021/7/17,20787,22210.36016,-300.142298,-1123.217862
2021/7/17,21430,22176.53417,454.698503,-1201.23267
2021/7/17,22398,22143.04581,1446.459581,-1191.50539
2021/7/17,23749,22110.09706,2476.465585,-837.562646
2021/7/17,24998,22077.91458,3257.906089,-337.820669
2021/7/17,25855,22046.74448,3880.097334,-71.841816
2021/7/17,26568,22016.84148,4388.014204,163.144316
2021/7/17,26895,21988.45557,4702.842195,203.702237
2021/7/17,26852,21961.82222,4725.363399,164.814383
2021/7/17,26680,21937.15641,4465.966821,276.876771
2021/7/17,26693,21914.65396,4391.157775,387.188266
2021/7/17,26230,21894.49608,4058.738027,276.765896
2021/7/17,26289,21876.84679,3880.29719,531.856019
2021/7/17,25745,21861.85005,3325.44482,557.705126
2021/7/17,24998,21849.63222,2359.535715,788.832065
2021/7/17,23971,21840.30052,1034.318211,1096.381267
2021/7/17,22630,21833.9379,-264.024074,1060.086177
2021/7/17,21683,21830.5992,-1319.479279,1171.880076
2021/7/17,20869,21830.30672,-2132.723018,1171.416295
2021/7/18,20341,21833.04855,-2709.085899,1217.037346
2021/7/18,19872,21838.77967,-3049.245253,1082.465587
2021/7/18,19536,21847.42215,-3383.274485,1071.852338
2021/7/18,19151,21858.86635,-3782.622592,1074.756238
2021/7/18,18819,21872.97406,-4047.76174,993.787675
2021/7/18,18489,21889.58658,-4260.011556,859.42498
2021/7/18,18388,21908.5342,-4318.706349,798.172154
2021/7/18,18054,21929.64222,-4546.129178,670.486955
2021/7/18,17878,21952.73524,-4511.314603,436.57936
2021/7/18,17769,21977.64161,-4185.078966,-23.562644
2021/7/18,18137,22004.19584,-3010.454228,-856.741616
2021/7/18,18572,22032.24028,-2005.289392,-1454.950886
2021/7/18,19443,22061.62611,-711.276348,-1907.349761
2021/7/18,19984,22092.22106,102.042802,-2210.263864
2021/7/18,20532,22123.93021,804.359564,-2396.289779
2021/7/18,20994,22156.71231,978.595499,-2141.307811
2021/7/18,21493,22190.58596,1082.083558,-1779.669516
2021/7/18,21566,22225.62722,748.791488,-1408.418711
2021/7/18,21693,22261.96528,584.036066,-1153.001343
2021/7/18,21669,22299.76816,345.21752,-975.985682
2021/7/18,21665,22339.2312,118.377341,-792.608537
2021/7/18,21453,22380.56464,-93.924183,-833.640459
2021/7/18,21555,22423.97908,-10.278415,-858.700667
2021/7/18,21211,22469.67551,-198.746579,-1059.928933
2021/7/18,21137,22517.84163,-499.418725,-881.422905
2021/7/18,20894,22568.65822,-788.77711,-885.881105
2021/7/18,20844,22622.29747,-890.189248,-888.108225
2021/7/18,20999,22678.92136,-840.335679,-839.585678
2021/7/18,21415,22738.6758,-581.629482,-742.04632
2021/7/18,21906,22801.68307,-170.552904,-725.130162
2021/7/18,22897,22868.03417,536.885755,-507.919922
2021/7/18,24014,22937.7805,1512.532508,-436.313009
2021/7/18,24955,23010.93034,2587.938868,-643.869208
2021/7/18,25641,23087.45149,3342.58817,-789.039661
2021/7/18,26454,23167.28086,3930.020728,-643.301586
2021/7/18,27104,23250.33324,4406.798336,-553.131575
2021/7/18,27719,23336.50371,4640.303953,-257.807665
2021/7/18,27878,23425.66254,4612.466246,-160.128788
2021/7/18,27820,23517.65003,4387.33995,-84.989981
2021/7/18,27936,23612.27501,4217.896386,105.828605
2021/7/18,27858,23709.30766,3866.206964,282.48538
2021/7/18,27611,23808.47991,3686.557244,115.962847
2021/7/18,27219,23909.48579,3122.152244,187.361969
2021/7/18,26120,24011.98364,2058.526061,49.490297
2021/7/18,24834,24115.60184,756.793958,-38.395797
2021/7/18,23542,24219.9431,-574.318546,-103.624559
2021/7/18,22462,24324.59102,-1678.545369,-184.045649
2021/7/18,21676,24429.11773,-2504.799975,-248.31775
2021/7/19,21048,24533.09459,-3100.609088,-384.485504
2021/7/19,20869,24636.10013,-3443.616369,-323.483762
2021/7/19,20768,24737.72984,-3768.273059,-201.456782
2021/7/19,20501,24837.60716,-4161.104986,-175.502173
2021/7/19,20342,24935.39264,-4396.460373,-196.932265
2021/7/19,20213,25030.79111,-4593.298115,-224.492999
2021/7/19,20226,25123.56,-4640.209938,-257.350064
2021/7/19,20223,25213.51834,-4816.339269,-174.179073
2021/7/19,20495,25300.55474,-4760.735565,-44.819175
2021/7/19,21190,25384.62638,-4384.594226,189.967842
2021/7/19,23162,25465.74407,-3027.489881,723.745816
2021/7/19,24818,25543.95448,-1859.951761,1133.997282
2021/7/19,26671,25619.32248,-390.730207,1442.407727
2021/7/19,27908,25691.91526,438.756901,1777.327835
2021/7/19,28720,25761.78969,1156.213705,1801.996607
2021/7/19,28712,25828.99039,1335.22037,1547.78924
2021/7/19,28632,25893.55363,1408.372863,1330.073513
2021/7/19,28297,25955.51108,1035.616875,1305.87204
2021/7/19,27878,26014.89447,837.681778,1025.423749
2021/7/19,27582,26071.74072,618.71183,891.547449
2021/7/19,27326,26126.09472,452.816129,747.089154
2021/7/19,27492,26178.00433,289.750053,1024.24562
2021/7/19,27712,26227.51761,409.21962,1075.262766
2021/7/19,27837,26274.67839,309.368157,1252.953454
2021/7/19,27398,26319.52499,5.998323,1072.476683
2021/7/19,26925,26362.08829,-296.273887,859.185601
2021/7/19,26944,26402.39409,-371.561239,913.167144
2021/7/19,27002,26440.46668,-271.390963,832.924285
2021/7/19,27179,26476.32863,48.441558,654.22981
2021/7/19,27294,26510.00412,454.088773,329.907109
2021/7/19,27977,26541.52321,1033.425264,402.051523
2021/7/19,28956,26570.92651,1918.683966,466.389524
2021/7/19,30133,26598.26341,2944.395597,590.340992
2021/7/19,30708,26623.58675,3558.930982,525.482265
2021/7/19,30999,26646.94374,4019.08286,332.973403
2021/7/19,31396,26668.37224,4357.123042,370.504721
2021/7/19,31317,26687.90465,4465.050116,164.045232
2021/7/19,31206,26705.57142,4390.488047,109.940527
2021/7/19,30990,26721.40358,4153.477096,115.119327
2021/7/19,30457,26735.43445,3830.361256,-108.795703
2021/7/19,29932,26747.70469,3486.594038,-302.298732
2021/7/19,29635,26758.26457,3281.722922,-404.987495
2021/7/19,28954,26767.17807,2717.111776,-530.289846
2021/7/19,27696,26774.52467,1537.582176,-616.106842
2021/7/19,26365,26780.40205,153.009905,-568.411953
2021/7/19,25040,26784.93022,-1195.101306,-549.82891
2021/7/19,23897,26788.25062,-2358.759808,-532.490808
2021/7/19,23129,26790.51947,-3184.667453,-476.852018
2021/7/20,22586,26791.90074,-3796.352624,-409.548115
2021/7/20,22251,26792.56336,-4121.26749,-420.295867
2021/7/20,21854,26792.67915,-4460.022759,-478.656395
2021/7/20,21445,26792.41933,-4839.331962,-508.087367
2021/7/20,21328,26791.9502,-5039.604655,-424.345544
2021/7/20,21286,26791.42831,-5189.525759,-315.902552
2021/7/20,21308,26790.9932,-5191.70654,-291.286664
2021/7/20,21223,26790.76078,-5289.041924,-278.718855
2021/7/20,21385,26790.81764,-5161.969946,-243.847693
2021/7/20,21973,26791.21927,-4656.900076,-161.31919
2021/7/20,23709,26791.99753,-2984.873831,-98.123703
2021/7/20,25261,26793.16908,-1588.187402,56.018319
2021/7/20,27109,26794.74298,128.164902,186.092115
2021/7/20,27935,26796.73013,1026.26942,112.000448
2021/7/20,28691,26799.14802,1776.330651,115.521323
2021/7/20,28920,26802.01707,1888.185674,229.797252
2021/7/20,28903,26805.35575,1871.333868,226.310378
2021/7/20,28233,26809.17806,1439.675041,-15.853101
2021/7/20,27951,26813.48771,1183.27761,-45.765316
2021/7/20,27819,26818.27254,958.925157,41.802305
2021/7/20,27622,26823.50074,835.592068,-37.092807
2021/7/20,27428,26829.12697,710.873395,-112.00037
2021/7/20,27675,26835.10101,840.608186,-0.7092
2021/7/20,27804,26841.37529,815.385934,147.238778
2021/7/20,27446,26847.90699,542.413873,55.679138
2021/7/20,27352,26854.65313,245.82013,251.526741
2021/7/20,27273,26861.57045,216.210794,195.218755
2021/7/20,27514,26868.61465,341.043642,304.341707
2021/7/20,28004,26875.7396,602.633108,525.627296
2021/7/20,28648,26882.88849,997.383904,767.727607
2021/7/20,28855,26889.99308,1468.303456,496.703462
2021/7/20,29565,26896.97691,2277.634277,390.388815
2021/7/20,30505,26903.7658,3280.470973,320.763228
2021/7/20,31058,26910.29345,3802.822281,344.884269
2021/7/20,31395,26916.49989,4142.656022,335.844088
2021/7/20,31364,26922.33127,4364.181448,77.487286
2021/7/20,31256,26927.73834,4344.454782,-16.193124
2021/7/20,31088,26932.67609,4216.937131,-61.613217
2021/7/20,30727,26937.10674,3930.139927,-140.246662
2021/7/20,30257,26941.00108,3485.349394,-169.350471
2021/7/20,29970,26944.33837,3167.552241,-141.89061
2021/7/20,29960,26947.10759,2979.778512,33.113902
2021/7/20,29453,26949.30652,2383.624408,120.069067
2021/7/20,28138,26950.93739,1205.596726,-18.534111
2021/7/20,26611,26952.00536,-263.747436,-77.257927
2021/7/20,25275,26952.51657,-1603.768916,-73.747649
2021/7/20,24032,26952.48125,-2783.740945,-136.740301
2021/7/20,23180,26951.91864,-3585.67532,-186.243321
2021/7/21,22587,26950.85865,-4174.228202,-189.630445
2021/7/21,22327,26949.34061,-4504.048371,-118.292239
2021/7/21,21983,26947.40964,-4886.395079,-78.014566
2021/7/21,21639,26945.11301,-5263.048587,-43.064422
2021/7/21,21467,26942.4976,-5437.925331,-37.572272
2021/7/21,21323,26939.60822,-5539.809005,-76.799217
2021/7/21,21400,26936.48496,-5504.233533,-32.251427
2021/7/21,21372,26933.16169,-5551.51261,-9.649076
2021/7/21,21513,26929.66493,-5384.983003,-31.681927
2021/7/21,22079,26926.01469,-4824.987281,-22.027405
2021/7/21,23950,26922.22582,-3035.237233,63.01141
2021/7/21,25384,26918.31148,-1567.064305,32.752823
2021/7/21,27179,26914.28657,255.593641,9.119784
2021/7/21,28031,26910.1673,1136.94588,-16.113178
2021/7/21,28863,26905.97291,1966.768545,-9.741455
2021/7/21,28903,26901.72971,2088.19882,-86.928528
2021/7/21,28813,26897.47348,2061.631262,-146.10474
2021/7/21,28388,26893.24468,1636.526895,-141.771573
2021/7/21,28265,26889.08168,1355.158618,20.759707
2021/7/21,28011,26885.01831,1114.337096,11.64459
2021/7/21,28151,26881.07865,1033.950381,235.970974
2021/7/21,27920,26877.27124,880.7601,161.968655
2021/7/21,27962,26873.58846,975.980746,112.430793
2021/7/21,27847,26870.00863,940.157038,36.834329
2021/7/21,27780,26866.49398,698.112229,215.393787
2021/7/21,27398,26862.99487,474.061316,60.943814
2021/7/21,27407,26859.4495,472.957752,74.592749
2021/7/21,27497,26855.78792,635.188301,6.023777
2021/7/21,27810,26851.94261,798.515298,159.542096
2021/7/21,28320,26847.8599,1200.495065,271.64504
2021/7/21,28689,26843.49969,1621.956101,223.544207
2021/7/21,29332,26838.83149,2394.683514,98.484992
2021/7/21,30292,26833.82665,3379.819554,78.3538
2021/7/21,30620,26828.4579,3911.205583,-119.663481
2021/7/21,30843,26822.70487,4227.758306,-207.463174
2021/7/21,31049,26816.55644,4386.566092,-154.122529
2021/7/21,30997,26810.01244,4318.540708,-131.553152
2021/7/21,30908,26803.08594,4146.942456,-42.028399
2021/7/21,30679,26795.80143,3813.847363,69.351204
2021/7/21,30150,26788.19203,3360.673323,1.134643
2021/7/21,29898,26780.29631,3092.351926,25.351764
2021/7/21,29583,26772.15629,2969.790534,-158.946825
2021/7/21,29024,26763.81507,2303.43093,-43.246003
2021/7/21,28061,26755.31585,1166.742723,138.941423
2021/7/21,26561,26746.70213,-350.870296,165.168165
2021/7/21,25248,26738.01942,-1684.092419,194.073
2021/7/21,24080,26729.31112,-2843.702403,194.391287
2021/7/21,23322,26720.61401,-3625.286329,226.672318
2021/7/22,22703,26711.95333,-4186.476773,177.523445
2021/7/22,22288,26703.34132,-4528.421009,113.079694
2021/7/22,21792,26694.77869,-4929.446042,26.667354
2021/7/22,21396,26686.25716,-5305.864016,15.606851
2021/7/22,21177,26677.76251,-5480.586139,-20.176372
2021/7/22,21091,26669.27544,-5566.866779,-11.408662
2021/7/22,21134,26660.77398,-5513.133181,-13.640801
2021/7/22,21071,26652.23528,-5549.421422,-31.81386
2021/7/22,21241,26643.63606,-5403.899176,1.263119
2021/7/22,21721,26634.95329,-4882.511963,-31.441328
2021/7/22,23471,26626.16645,-3187.012902,31.846455
2021/7/22,24854,26617.26038,-1812.254708,48.994325
2021/7/22,26711,26608.22751,-70.73764,173.510126
2021/7/22,27642,26599.07057,786.372052,256.557381
2021/7/22,28422,26589.80497,1757.692981,74.502053
2021/7/22,28547,26580.45935,1942.156323,24.384331
2021/7/22,28567,26571.07301,2027.938964,-32.011973
2021/7/22,28248,26561.6873,1815.782411,-129.469714
2021/7/22,27950,26552.34411,1575.157145,-177.501252
2021/7/22,27709,26543.08188,1330.108517,-164.190396
2021/7/22,27528,26533.93302,1288.523089,-294.456114
2021/7/22,27398,26524.91671,1098.467359,-225.384072
2021/7/22,27390,26516.03036,1129.698373,-255.728734
2021/7/22,27260,26507.24804,1031.22133,-278.46937
2021/7/22,27100,26498.52969,790.106457,-188.636151
2021/7/22,27006,26489.82433,562.408589,-46.232914
2021/7/22,27078,26481.07275,533.078663,63.848591
2021/7/22,27259,26472.20824,676.360684,110.431074
2021/7/22,26951,26463.15978,726.184498,-238.344276
2021/7/22,27107,26453.86074,1071.328574,-418.189311
2021/7/22,27680,26444.25643,1550.067682,-314.324108
2021/7/22,28601,26434.30869,2301.210084,-134.518772
2021/7/22,29648,26423.99782,3239.777218,-15.775042
2021/7/22,30416,26413.31816,3782.141829,220.540014
2021/7/22,30845,26402.26974,4127.100956,315.629309
2021/7/22,31078,26390.8532,4271.991043,415.155752
2021/7/22,31032,26379.06509,4226.261801,426.673106
2021/7/22,30709,26366.89385,4065.167607,276.938542
2021/7/22,30188,26354.31934,3768.02458,65.65608
2021/7/22,29803,26341.31276,3362.579634,99.107604
2021/7/22,29621,26327.83778,3142.334708,150.827511
2021/7/22,29685,26313.84825,3017.734023,353.417733
2021/7/22,28843,26299.29018,2286.514122,257.195699
2021/7/22,27720,26284.10609,1202.182034,233.711875
2021/7/22,26039,26268.23562,-284.270922,55.035305
2021/7/22,24609,26251.61489,-1574.147765,-68.467131
2021/7/22,23457,26234.17495,-2666.324831,-110.850119
2021/7/22,22651,26215.84387,-3416.489163,-148.354705
2021/7/23,22139,26196.55087,-3962.915762,-94.635108
2021/7/23,21748,26176.22826,-4321.132845,-107.095412
2021/7/23,21357,26154.81098,-4716.570166,-81.240816
2021/7/23,20959,26132.23777,-5109.032445,-64.20532
2021/7/23,20770,26108.45158,-5285.30402,-53.147559
2021/7/23,20663,26083.401,-5365.085326,-55.315678
2021/7/23,20655,26057.04021,-5325.534662,-76.505545
2021/7/23,20678,26029.32897,-5392.897818,41.568852
2021/7/23,20844,26000.23339,-5314.38707,158.153675
2021/7/23,21410,25969.72666,-4911.275103,351.548447
2021/7/23,23045,25937.79074,-3467.676568,574.885826
2021/7/23,24444,25904.41415,-2304.812386,844.398237
2021/7/23,26176,25869.59124,-783.832715,1090.241477
2021/7/23,26810,25833.32208,107.779852,868.898069
2021/7/23,27974,25795.60776,1238.141988,940.250255
2021/7/23,28176,25756.44768,1572.320419,847.231905
2021/7/23,28240,25715.83696,1877.049331,647.113712
2021/7/23,28076,25673.77226,1989.53484,412.692897
2021/7/23,27515,25630.25886,1877.304247,7.436892
2021/7/23,27079,25585.31396,1675.737691,-182.051652
2021/7/23,27086,25538.97277,1607.969714,-60.942484
2021/7/23,26867,25491.29926,1421.557428,-45.856692
2021/7/23,26848,25442.38835,1402.952733,2.658917
2021/7/23,26677,25392.36028,1266.989036,17.650688
2021/7/23,26193,25341.35066,973.013775,-121.364438
2021/7/23,25978,25289.50352,691.658506,-3.162024
2021/7/23,25910,25236.96887,561.973793,111.057339
2021/7/23,26100,25183.89968,617.865974,298.234345
2021/7/23,26153,25130.43975,565.686782,456.873466
2021/7/23,26500,25076.70905,805.133864,618.157089
2021/7/23,26925,25022.79649,1375.751782,526.451723
2021/7/23,27593,24968.75849,2124.11919,500.122318
2021/7/23,28359,24914.61976,3021.233025,423.147219
2021/7/23,28707,24860.37861,3614.01937,232.602019
2021/7/23,28910,24806.01757,3991.905817,112.076617
2021/7/23,28919,24751.51073,4105.292235,62.197035
2021/7/23,28784,24696.83029,4039.170952,47.998758
2021/7/23,28610,24641.95213,3892.57561,75.472255
2021/7/23,28325,24586.85886,3652.703449,85.437688
2021/7/23,27943,24531.54189,3277.139749,134.318357
2021/7/23,27611,24476.0078,3093.820463,41.171738
2021/7/23,27343,24420.28546,2975.62666,-52.912115
2021/7/23,26314,24364.42923,2242.034503,-292.463734
2021/7/23,25106,24308.51835,1207.185427,-409.703779
2021/7/23,23673,24252.65371,-226.215576,-353.438131
2021/7/23,22403,24196.95353,-1462.752273,-331.20126
2021/7/23,21315,24141.55154,-2462.729182,-363.822358
2021/7/23,20561,24086.5939,-3185.392066,-340.201836
2021/7/24,19965,24032.23918,-3716.70752,-350.531658
2021/7/24,19600,23978.65611,-4074.527123,-304.128991
2021/7/24,19151,23926.02015,-4441.117109,-333.903037
2021/7/24,18688,23874.50698,-4856.685015,-329.821968
2021/7/24,18462,23824.28532,-5021.848019,-340.437302
2021/7/24,18379,23775.50831,-5107.426243,-289.082065
2021/7/24,18439,23728.30757,-5104.949898,-184.357672
2021/7/24,18198,23682.78926,-5193.574024,-291.215237
2021/7/24,18057,23639.03256,-5158.359575,-423.672985
2021/7/24,18241,23597.09091,-4851.05126,-505.039649
2021/7/24,19282,23556.9952,-3648.707761,-626.28744
2021/7/24,20077,23518.76128,-2674.775798,-766.985484
2021/7/24,21101,23482.39519,-1344.296041,-1037.099147
2021/7/24,22193,23447.88715,-424.391509,-830.495637
2021/7/24,23621,23415.20589,797.01033,-591.216217
2021/7/24,24084,23384.29319,1292.600409,-592.893597
2021/7/24,24793,23355.0608,1776.523064,-338.58386
2021/7/24,25591,23327.3931,2071.179701,192.427199
2021/7/24,25898,23301.14998,2049.375642,547.474373
2021/7/24,25861,23276.177,1875.789237,709.033764
2021/7/24,25604,23252.31848,1818.523728,533.157791
2021/7/24,25242,23229.42732,1680.171074,332.401605
2021/7/24,25087,23207.3737,1660.083848,219.54245
2021/7/24,24894,23186.04629,1516.194892,191.758815
2021/7/24,24526,23165.34782,1188.083125,172.569054
2021/7/24,23955,23145.19299,861.337746,-51.530732
2021/7/24,23495,23125.50678,633.722129,-264.228907
2021/7/24,23257,23106.22542,589.957906,-439.183326
2021/7/24,23017,23087.2982,559.800864,-630.099065
2021/7/24,22983,23068.69134,789.949727,-875.641065
2021/7/24,23684,23050.38691,1379.62926,-746.016168
2021/7/24,24279,23032.38356,2118.486626,-871.870187
2021/7/24,25090,23014.69815,2989.912647,-914.610794
2021/7/24,25817,22997.36371,3575.330311,-755.694018
2021/7/24,26398,22980.42653,3925.969923,-508.396453
2021/7/24,26448,22963.94356,3994.015079,-509.958635
2021/7/24,26498,22947.97836,3855.586906,-305.565265
2021/7/24,26442,22932.59904,3728.272842,-218.871886
2021/7/24,26428,22917.87478,3537.45445,-27.329233
2021/7/24,26065,22903.87368,3164.767036,-3.640721
2021/7/24,25947,22890.6575,2967.839904,88.502593
2021/7/24,25797,22878.28033,2801.632838,117.086827
2021/7/24,25254,22866.7849,2068.085484,319.129621
2021/7/24,24288,22856.20084,1040.390257,391.408905
2021/7/24,23067,22846.54976,-380.342729,600.792966
2021/7/24,22001,22837.85154,-1591.607609,754.756069
2021/7/24,21181,22830.13028,-2551.870629,902.740351
2021/7/24,20488,22823.41808,-3251.778202,916.360123
2021/7/25,19967,22817.75162,-3776.902943,926.151325
2021/7/25,19532,22813.17002,-4109.625081,828.455061
2021/7/25,19232,22809.71414,-4458.69839,880.984249
2021/7/25,18762,22807.4246,-4885.030036,839.60544
2021/7/25,18621,22806.33966,-5040.689173,855.349518
2021/7/25,18475,22806.49767,-5146.344544,814.846875
2021/7/25,18321,22807.93913,-5151.943876,665.004744
2021/7/25,18159,22810.70431,-5242.678383,590.974074
2021/7/25,18024,22814.82982,-5181.863252,391.033434
2021/7/25,17935,22820.3461,-4874.521866,-10.824236
2021/7/25,18424,22827.27421,-3722.916127,-680.35808
2021/7/25,18794,22835.62234,-2761.965692,-1279.65665
2021/7/25,19627,22845.38336,-1439.566861,-1778.816502
2021/7/25,20464,22856.54273,-416.258202,-1976.284524
2021/7/25,21714,22869.08874,828.347715,-1983.436457
2021/7/25,22712,22883.01405,1397.480138,-1568.494186
2021/7/25,23582,22898.31902,1918.714805,-1235.03382
2021/7/25,24162,22915.01636,2203.323539,-956.3399
2021/7/25,24539,22933.12968,2202.312791,-596.442474
2021/7/25,24532,22952.68894,2054.165751,-474.854692
2021/7/25,24608,22973.72335,1999.395478,-365.118825
2021/7/25,24657,22996.25199,1931.395155,-270.647145
2021/7/25,24694,23020.27806,1935.719608,-261.997667
2021/7/25,24562,23045.79142,1779.758803,-263.550228
2021/7/25,24227,23072.77943,1506.048152,-351.827581
2021/7/25,23913,23101.23385,1129.579488,-317.813334
2021/7/25,23593,23131.15393,855.200362,-393.354297
2021/7/25,23459,23162.54859,714.410146,-417.958739
2021/7/25,23674,23195.43662,729.417383,-250.853999
2021/7/25,24047,23229.84339,982.56945,-165.412842
2021/7/25,24696,23265.8002,1542.079878,-111.880079
2021/7/25,25531,23303.33621,2242.288565,-14.624771
2021/7/25,26379,23342.46844,3101.377716,-64.846156
2021/7/25,26948,23383.19872,3652.573582,-87.772306
2021/7/25,27134,23425.51477,3953.594388,-245.109155
2021/7/25,27114,23469.3911,4004.543035,-359.93414
2021/7/25,26687,23514.79498,3818.126727,-645.921706
2021/7/25,26587,23561.68799,3704.774483,-679.462473
2021/7/25,26414,23610.02907,3531.305401,-727.334474
2021/7/25,26010,23659.77487,3142.848385,-792.623258
2021/7/25,25960,23710.87708,2913.499982,-664.377063
2021/7/25,25893,23763.27671,2636.730239,-507.006952
2021/7/25,25433,23816.90073,1833.153704,-217.05443
2021/7/25,24685,23871.65836,743.716951,69.624691
2021/7/25,23221,23927.43558,-729.490177,23.054599
2021/7/25,22031,23984.09438,-1949.625488,-3.468894
2021/7/25,21197,24041.47376,-2929.132943,84.659183
2021/7/25,20556,24099.3908,-3601.189018,57.798218
2021/7/26,20043,24157.64482,-4113.873674,-0.771149
2021/7/26,19869,24216.02081,-4433.9415,86.920695
2021/7/26,19586,24274.29565,-4773.666356,85.370708
2021/7/26,19210,24332.24775,-5179.819505,57.571759
2021/7/26,19104,24389.67016,-5321.553558,35.883401
2021/7/26,19056,24446.38055,-5454.500325,64.119778
2021/7/26,19119,24502.22894,-5466.512728,83.283784
2021/7/26,19186,24557.10673,-5518.435801,147.329073
2021/7/26,19539,24610.95264,-5367.570563,295.617925
2021/7/26,20230,24663.74994,-4994.965208,561.215266
2021/7/26,21921,24715.51527,-3744.033205,949.517938
2021/7/26,23316,24766.28083,-2645.066127,1194.7853
2021/7/26,25108,24816.07568,-1152.9873,1444.911621
2021/7/26,26335,24864.91144,-31.591828,1501.680391
2021/7/26,27350,24912.7742,1216.434059,1220.791744
2021/7/26,27650,24959.63106,1828.151794,862.21715
2021/7/26,27918,25005.43904,2238.103913,674.45705
2021/7/26,27709,25050.15267,2362.391907,296.455422
2021/7/26,27266,25093.73474,2283.655724,-111.390466
2021/7/26,26903,25136.16199,2171.150824,-404.312813
2021/7/26,26929,25177.42581,2102.274392,-350.700203
2021/7/26,27046,25217.53215,2101.452784,-272.984932
2021/7/26,27150,25256.50198,2158.807601,-265.309585
2021/7/26,27073,25294.37083,1972.935289,-194.306124
2021/7/26,27012,25331.18366,1749.378175,-68.561834
2021/7/26,26741,25366.99199,1366.568132,7.43988
2021/7/26,26618,25401.84906,1117.810259,98.340679
2021/7/26,26452,25435.8055,960.18626,56.008236
2021/7/26,26377,25468.91105,1024.765854,-116.676906
2021/7/26,26694,25501.21581,1363.940204,-171.156011
2021/7/26,27175,25532.77386,1861.834274,-219.60813
2021/7/26,28008,25563.64917,2583.016863,-138.666029
2021/7/26,29140,25593.92309,3425.433401,120.643513
2021/7/26,29724,25623.69514,3902.115057,198.189807
2021/7/26,30077,25653.07456,4106.963375,316.962065
2021/7/26,30355,25682.16538,4143.91232,528.922301
2021/7/26,30265,25711.05122,3919.998476,633.950305
2021/7/26,30134,25739.78824,3773.70676,620.505002
2021/7/26,29922,25768.40013,3566.760382,586.839493
2021/7/26,29603,25796.87364,3167.090746,639.035615
2021/7/26,29104,25825.16118,2929.159368,349.679456
2021/7/26,28642,25853.19001,2523.325711,265.484279
2021/7/26,27505,25880.87334,1572.863924,51.26274
2021/7/26,26124,25908.12018,385.093037,-169.213216
2021/7/26,24520,25934.84236,-1190.134527,-224.707832
2021/7/26,23198,25960.95553,-2428.119628,-334.835901
2021/7/26,22026,25986.37909,-3459.394827,-500.984267
