time,trend,season,com3-6,com2
2021/10/3,23956.03397,-6000.332355,-228.19773,377.496113
2021/10/3,23904.851,-4242.911411,-830.891705,77.952122
2021/10/3,23856.78832,-2624.617462,-1433.004988,-266.165884
2021/10/3,23812.19387,-763.49641,-1944.495829,-828.201696
2021/10/3,23771.38727,568.020433,-2275.44041,-804.967343
2021/10/3,23734.6688,1685.688636,-2365.042245,-425.315246
2021/10/3,23702.33267,2096.40478,-2267.245121,-77.492522
2021/10/3,23674.66724,2576.683217,-2064.648413,9.29809
2021/10/3,23651.93974,2433.003345,-1839.851497,145.908434
2021/10/3,23634.37865,2352.878468,-1664.588643,313.33158
2021/10/3,23622.16093,2040.102655,-1561.931603,-98.331964
2021/10/3,23615.40571,1853.608674,-1523.278619,-334.735863
2021/10/3,23614.1713,1748.262957,-1534.825828,-458.608455
2021/10/3,23618.45413,1963.878283,-1582.769366,-389.56312
2021/10/3,23628.19869,1867.763761,-1655.836883,-437.125573
2021/10/3,23643.31095,1613.973863,-1746.614494,-421.670336
2021/10/3,23663.67395,1234.228581,-1824.3748,-249.527875
2021/10/3,23689.15599,1159.849605,-1850.813652,-3.191943
2021/10/3,23719.63184,1158.713172,-1801.120535,-34.224533
2021/10/3,23755.00599,1394.801448,-1681.382838,-123.424719
2021/10/3,23795.21913,2117.060572,-1509.83911,-300.440603
2021/10/3,23840.24405,3100.568727,-1309.405878,-106.406915
2021/10/3,23890.07866,4271.363279,-1083.43267,-175.009251
2021/10/3,23944.74064,5575.414694,-839.788443,-237.366978
2021/10/3,24004.26377,6336.952676,-614.29281,-89.923634
2021/10/3,24068.68679,6797.872792,-411.282654,-220.276941
2021/10/3,24138.04005,7233.55215,-251.54245,-162.049745
2021/10/3,24212.33283,7251.976924,-147.186213,-144.123539
2021/10/3,24291.53678,6509.886467,-93.933718,-84.489533
2021/10/3,24375.5728,5519.064896,-91.31175,-89.325945
2021/10/3,24464.30334,4270.928563,-122.512674,-140.71924
2021/10/3,24557.53125,3060.742751,-165.520628,-326.753353
2021/10/3,24655.00216,1550.324666,-204.618397,-223.708408
2021/10/3,24756.41343,73.485425,-246.16107,-147.737785
2021/10/3,24861.423,-1458.779596,-289.038424,-104.60498
2021/10/3,24969.65517,-3071.598399,-328.894913,-66.161854
2021/10/3,25080.70493,-4331.51566,-361.850934,14.66166
2021/10/3,25194.14313,-5302.758645,-384.117883,129.7334
2021/10/3,25309.51909,-5952.39039,-391.668373,194.539662
2021/10/4,25426.3596,-6240.892216,-380.032181,297.564794
2021/10/4,25544.17416,-6154.907731,-344.637169,334.370737
2021/10/4,25662.4613,-6397.003609,-280.882411,320.424722
2021/10/4,25780.7159,-6796.811969,-184.072077,274.168146
2021/10/4,25898.44197,-7067.725314,-50.5969,120.880239
2021/10/4,26015.16744,-7287.856112,118.994336,-19.305659
2021/10/4,26130.45683,-7362.398577,323.118393,-275.176643
2021/10/4,26243.92506,-7276.388095,560.34471,-496.881673
2021/10/4,26355.24905,-6791.946959,830.098211,-606.40031
2021/10/4,26464.17463,-5965.18913,1126.679994,-573.665483
2021/10/4,26570.50846,-3938.058839,1419.61376,-295.063305
2021/10/4,26674.09579,-2018.795616,1672.167672,91.532136
2021/10/4,26774.79041,259.084454,1847.609893,540.515412
2021/10/4,26872.43813,1700.366311,1909.208585,555.986998
2021/10/4,26966.87933,2563.606204,1832.455642,443.058672
2021/10/4,27057.9608,2652.634087,1641.740425,165.664719
2021/10/4,27145.54955,2929.36175,1373.686156,128.402587
2021/10/4,27229.54283,2640.528267,1064.918593,-34.989605
2021/10/4,27309.8675,2391.036182,752.063491,-427.967186
2021/10/4,27386.47506,2061.631457,471.508579,-391.615092
2021/10/4,27459.34072,1855.953598,256.985975,-356.280305
2021/10/4,27528.46485,1713.734287,129.738273,-172.937414
2021/10/4,27593.87865,1950.212081,86.49055,-295.581279
2021/10/4,27655.64335,1830.054367,114.273851,-13.971566
2021/10/4,27713.84436,1576.981863,199.055082,205.118697
2021/10/4,27768.58173,1191.598457,326.801148,126.01867
2021/10/4,27819.96712,1142.626724,481.643041,159.763108
2021/10/4,27868.11479,1188.28351,639.359573,155.242124
2021/10/4,27913.12749,1390.752015,774.044697,49.075768
2021/10/4,27955.08554,2240.654833,876.768506,330.491179
2021/10/4,27994.04335,3408.675877,942.087658,195.193091
2021/10/4,28030.02638,4640.932437,947.612411,238.428743
2021/10/4,28063.03224,5947.541864,887.731223,198.694631
2021/10/4,28093.03972,6668.245093,779.950346,128.764895
2021/10/4,28120.01744,7049.349027,648.801779,201.831756
2021/10/4,28143.93193,7508.703676,515.743973,139.620409
2021/10/4,28164.75514,7476.156861,403.368337,-47.280314
2021/10/4,28182.47426,6646.124777,327.633912,36.767069
2021/10/4,28197.09968,5595.45276,276.476551,226.971033
2021/10/4,28208.66264,4159.315635,234.122747,278.898997
2021/10/4,28217.2115,2754.951632,188.368231,234.468641
2021/10/4,28222.81006,1139.347727,134.160166,197.682067
2021/10/4,28225.53499,-471.605073,75.851236,245.218842
2021/10/4,28225.47374,-2114.082011,22.520296,256.08797
2021/10/4,28222.72283,-3849.259004,-22.607502,116.143677
2021/10/4,28217.38816,-5195.548791,-68.873708,137.034342
2021/10/4,28209.58558,-6227.661236,-128.490951,86.566604
2021/10/4,28199.43845,-6782.026097,-208.281308,25.868948
2021/10/5,28187.07752,-6969.467715,-307.99699,46.387182
2021/10/5,28172.63749,-6838.462191,-430.664133,174.488837
2021/10/5,28156.2568,-7069.532094,-560.138324,274.413613
2021/10/5,28138.07996,-7460.600157,-663.658249,290.178453
2021/10/5,28118.25603,-7709.256547,-711.558431,279.558946
2021/10/5,28096.93243,-7860.692173,-696.353606,257.113355
2021/10/5,28074.2463,-7863.379809,-627.125489,292.258992
2021/10/5,28050.31628,-7740.364978,-516.293263,158.341981
2021/10/5,28025.23846,-7124.614641,-377.702824,31.079022
2021/10/5,27999.08884,-6102.806673,-226.294605,-61.987556
2021/10/5,27971.9346,-3713.995289,-80.546307,47.606989
2021/10/5,27943.85286,-1360.504505,38.744282,129.907358
2021/10/5,27914.95123,1450.879141,110.255413,408.914221
2021/10/5,27885.37867,3024.662522,118.604612,503.354185
2021/10/5,27855.32395,3770.697196,78.178006,76.800861
2021/10/5,27825.00872,3531.353066,32.776063,-4.137845
2021/10/5,27794.68704,3598.811481,31.148702,19.35278
2021/10/5,27764.64029,3151.664599,105.300145,46.394964
2021/10/5,27735.15725,2706.783817,233.898826,256.160105
2021/10/5,27706.5122,2389.828207,382.529766,369.129859
2021/10/5,27678.94423,2182.206284,516.095111,414.75441
2021/10/5,27652.64385,2019.886948,596.291706,170.177488
2021/10/5,27627.74216,2206.684604,591.381268,324.191946
2021/10/5,27604.31442,1986.981239,504.133594,332.57077
2021/10/5,27582.38765,1726.804656,358.047781,201.759891
2021/10/5,27561.948,1328.814472,175.361498,219.876013
2021/10/5,27542.94784,1286.812129,-31.837813,122.077839
2021/10/5,27525.30963,1350.032469,-229.653264,124.311167
2021/10/5,27508.93372,1528.727651,-386.058208,61.396833
2021/10/5,27493.71193,2420.326672,-488.940974,75.902364
2021/10/5,27479.53719,3666.92122,-553.458956,195.000545
2021/10/5,27466.31358,4924.734042,-597.618894,147.571264
2021/10/5,27453.96192,6254.889301,-626.587866,103.736685
2021/10/5,27442.41957,6905.440292,-643.632494,142.772625
2021/10/5,27431.6454,7207.460366,-654.924539,311.818761
2021/10/5,27421.62346,7750.649174,-666.147677,150.875027
2021/10/5,27412.35601,7678.046528,-678.941087,249.538583
2021/10/5,27403.85552,6755.067368,-696.108516,209.185624
2021/10/5,27396.14024,5659.383368,-719.167149,84.643545
2021/10/5,27389.24202,4093.212631,-746.95913,38.504462
2021/10/5,27383.2114,2621.21406,-783.690105,39.264646
2021/10/5,27378.1164,903.598545,-835.252748,120.537781
2021/10/5,27374.04075,-852.468361,-895.770128,199.197733
2021/10/5,27371.07894,-2571.444007,-947.55038,138.915417
2021/10/5,27369.33089,-4367.084472,-972.453859,202.207437
2021/10/5,27368.89924,-5748.799448,-965.497841,3.398004
2021/10/5,27369.88307,-6821.100562,-925.409468,-16.373089
2021/10/5,27372.37464,-7317.905419,-853.620924,130.151667
2021/10/6,27376.45737,-7467.409605,-757.627637,223.579839
2021/10/6,27382.20802,-7325.879024,-646.692794,122.36379
2021/10/6,27389.69394,-7580.797746,-531.130185,63.233988
2021/10/6,27398.96944,-7967.726234,-420.507084,4.263893
2021/10/6,27410.07298,-8197.082983,-323.90613,12.916131
2021/10/6,27423.02607,-8319.586251,-245.525276,35.085454
2021/10/6,27437.8339,-8273.255412,-173.256589,41.6781
2021/10/6,27454.4836,-8146.756885,-90.967822,95.241109
2021/10/6,27472.93917,-7500.156347,13.128077,124.089096
2021/10/6,27493.13749,-6472.680263,133.094273,157.448492
2021/10/6,27514.98984,-3948.932155,257.057626,7.884701
2021/10/6,27538.38592,-1389.260742,372.918353,-166.043542
2021/10/6,27563.20367,1614.410907,467.538877,-156.153449
2021/10/6,27589.3125,3209.720513,509.278612,89.688365
2021/10/6,27616.56507,4013.404338,461.616978,163.413598
2021/10/6,27644.79235,3800.330685,303.772282,62.104661
2021/10/6,27673.80106,3903.936994,77.918366,-77.656422
2021/10/6,27703.37284,3521.783088,-158.032048,-103.123885
2021/10/6,27733.28179,3117.314818,-348.583598,-151.01303
2021/10/6,27763.30678,2898.022226,-458.923637,-95.405331
2021/10/6,27793.24325,2744.037691,-500.506976,-90.773954
2021/10/6,27822.90901,2585.4878,-494.989918,54.593096
2021/10/6,27852.15068,2736.007935,-463.842276,64.683635
2021/10/6,27880.84554,2428.358081,-427.409946,-144.793677
2021/10/6,27908.89939,2109.833497,-401.296368,-97.436531
2021/10/6,27936.24337,1735.104758,-384.441208,-114.906892
2021/10/6,27962.82668,1651.219022,-313.887907,-72.157803
2021/10/6,27988.61189,1672.538687,-137.033073,-65.117496
2021/10/6,28013.57253,1803.109968,95.417844,-69.100339
2021/10/6,28037.692,2599.422016,316.684366,-303.798381
2021/10/6,28060.96412,3776.409807,499.409094,-267.783036
2021/10/6,28083.3902,4879.090272,627.644136,45.875405
2021/10/6,28104.97601,6165.062813,692.028521,144.932681
2021/10/6,28125.73,6833.229596,713.528377,-4.487968
2021/10/6,28145.66166,7148.673018,741.829406,-389.164099
2021/10/6,28164.77705,7759.216237,816.187404,-124.180679
2021/10/6,28183.08616,7626.648775,911.591563,41.673556
2021/10/6,28200.60225,6608.413023,986.964425,-8.979725
2021/10/6,28217.33956,5481.116279,1008.242961,-15.69878
2021/10/6,28233.31023,3917.707024,971.943441,-132.960724
2021/10/6,28248.52145,2503.058934,891.684706,-136.265078
2021/10/6,28262.97594,753.350271,783.614656,-83.940869
2021/10/6,28276.67061,-1019.576063,663.883072,-242.97762
2021/10/6,28289.59421,-2703.616646,548.639731,-196.617299
2021/10/6,28301.72876,-4414.442421,452.034666,-244.321001
2021/10/6,28313.04237,-5777.287261,379.669586,-38.424673
2021/10/6,28323.48796,-6816.589939,330.68539,-117.583408
2021/10/6,28333.00764,-7267.050131,296.690939,-163.648451
2021/10/7,28341.53708,-7438.145503,275.321644,-185.713224
2021/10/7,28349.00495,-7303.244414,264.975436,-184.735974
2021/10/7,28355.33541,-7584.233992,257.444675,-174.546092
2021/10/7,28360.45011,-7976.190844,237.851689,-104.110954
2021/10/7,28364.27073,-8179.51578,191.628041,-146.38299
2021/10/7,28366.72047,-8273.728808,110.853537,-180.845196
2021/10/7,28367.72357,-8225.767331,-0.309455,-139.646782
2021/10/7,28367.2083,-8122.22853,-93.17084,-143.808925
2021/10/7,28365.11417,-7531.390383,-119.117694,-119.606104
2021/10/7,28361.39852,-6613.616359,-117.138705,-209.64347
2021/10/7,28356.03821,-4235.410833,-117.113433,-203.513952
2021/10/7,28349.03145,-1773.434,-140.20811,-78.389347
2021/10/7,28340.40201,1015.177796,-190.574352,30.994548
2021/10/7,28330.21194,2564.580506,-204.519289,-314.273197
2021/10/7,28318.57923,3528.930977,-124.636864,48.126661
2021/10/7,28305.68766,3589.353035,13.487236,-157.527938
2021/10/7,28291.78282,3836.15219,154.494627,-142.429637
2021/10/7,28277.15797,3581.085826,256.927864,-75.171649
2021/10/7,28262.12805,3240.129244,295.133308,-71.390608
2021/10/7,28247.01819,3025.008465,292.77161,-60.798267
2021/10/7,28232.15668,2838.965716,281.153794,10.723796
2021/10/7,28217.8692,2691.952565,272.878092,-30.699854
2021/10/7,28204.47244,2783.815859,275.864542,-125.152845
2021/10/7,28192.26529,2454.818134,296.794041,-186.877467
2021/10/7,28181.52198,2101.234053,334.631333,-98.387358
2021/10/7,28172.48428,1772.313749,376.035646,-59.833676
2021/10/7,28165.3556,1697.867578,404.794782,-13.017959
2021/10/7,28160.29898,1710.576369,404.668589,-63.543935
2021/10/7,28157.43237,1810.937396,359.45747,8.172745
2021/10/7,28156.8257,2520.999186,261.339302,119.835808
2021/10/7,28158.5012,3623.701071,137.862616,99.935104
2021/10/7,28162.43908,4608.388118,34.667434,-123.494634
2021/10/7,28168.57961,5812.911137,-13.420906,115.930157
2021/10/7,28176.82055,6600.835734,-24.71207,3.055782
2021/10/7,28187.00846,6992.186648,-36.86948,68.674369
2021/10/7,28198.94067,7671.481944,-103.578061,58.155449
2021/10/7,28212.37249,7447.086854,-236.95582,34.496466
2021/10/7,28227.03546,6393.307195,-388.926212,112.583558
2021/10/7,28242.65247,5360.80942,-522.812135,79.350229
2021/10/7,28258.94395,3952.380615,-620.662988,28.338391
2021/10/7,28275.6327,2632.114616,-711.387746,166.640438
2021/10/7,28292.44876,1004.165482,-821.940568,32.326308
2021/10/7,28309.13098,-649.14761,-934.04188,94.058553
2021/10/7,28325.43218,-2218.192155,-1021.769969,171.529949
2021/10/7,28341.12105,-3810.451637,-1070.476756,202.80732
2021/10/7,28355.98686,-5064.892442,-1083.660143,59.565805
2021/10/7,28369.84237,-6044.517718,-1083.102219,143.777552
2021/10/7,28382.52759,-6497.708922,-1085.845376,173.026673
2021/10/8,28393.91523,-6748.879815,-1075.530375,219.494987
2021/10/8,28403.91231,-6641.134432,-1039.101156,234.323242
2021/10/8,28412.45918,-6937.421255,-1002.353534,97.315606
2021/10/8,28419.52817,-7347.382221,-991.353082,50.207183
2021/10/8,28425.11885,-7576.589294,-1017.116904,203.587369
2021/10/8,28429.25412,-7681.679814,-1042.49797,315.923696
2021/10/8,28431.97758,-7667.43518,-1022.713445,317.171015
2021/10/8,28433.34859,-7640.759193,-929.57726,343.987858
2021/10/8,28433.43827,-7159.48662,-738.347978,145.396295
2021/10/8,28432.32577,-6425.993629,-434.637022,-51.695092
2021/10/8,28430.09528,-4422.787544,-28.217486,118.909756
2021/10/8,28426.83215,-2322.075918,398.327599,328.916166
2021/10/8,28422.61559,-32.270551,744.437848,501.217074
2021/10/8,28417.5027,1370.773291,933.470723,594.253252
2021/10/8,28411.51828,2525.391714,991.290529,47.799411
2021/10/8,28404.64201,2920.322285,995.021221,216.014583
2021/10/8,28396.80611,3337.218724,1013.734795,341.240473
2021/10/8,28387.90584,3248.551327,1057.753371,284.789436
2021/10/8,28377.81395,3001.515132,1125.710906,264.959983
2021/10/8,28366.39049,2733.508483,1208.265906,293.835124
2021/10/8,28353.4876,2479.804557,1260.975832,286.732039
2021/10/8,28338.9494,2335.992894,1251.430228,305.627547
2021/10/8,28322.60897,2369.663675,1230.44802,314.279424
2021/10/8,28304.287,2086.126533,1246.940634,407.64581
2021/10/8,28283.79406,1736.155489,1259.363434,169.68698
2021/10/8,28260.93446,1416.511882,1214.748313,277.805401
2021/10/8,28235.51252,1339.951847,1100.852644,286.683011
2021/10/8,28207.33698,1350.863869,921.551515,310.247662
2021/10/8,28176.22901,1461.472619,682.894022,253.404389
2021/10/8,28142.02797,2177.277967,397.1416,380.552515
2021/10/8,28104.59529,3251.008853,95.66721,466.72868
2021/10/8,28063.81592,4249.701591,-175.305466,361.787949
2021/10/8,28019.60461,5442.436568,-366.829043,37.78788
2021/10/8,27971.90814,6344.401822,-445.213608,363.903647
2021/10/8,27920.7095,6840.029395,-438.569863,479.830965
2021/10/8,27866.02818,7497.153266,-393.34903,385.167584
2021/10/8,27807.91861,7167.43867,-352.406134,244.048855
2021/10/8,27746.46944,6118.827146,-335.299604,163.003018
2021/10/8,27681.80425,5210.145681,-333.905786,157.955846
2021/10/8,27614.079,4012.758482,-334.272247,267.434772
2021/10/8,27543.48033,2803.250875,-322.446552,236.715343
2021/10/8,27470.22425,1356.662926,-284.163435,161.276262
2021/10/8,27394.56182,-106.053135,-207.069692,148.561007
2021/10/8,27316.7824,-1579.069063,-94.265492,125.552156
2021/10/8,27237.21255,-3104.807868,35.535134,289.060167
2021/10/8,27156.21754,-4290.226385,160.505533,271.503319
2021/10/8,27074.19912,-5211.103027,257.37289,186.531029
2021/10/8,26991.58772,-5685.813289,301.620032,137.60551
2021/10/9,26908.83136,-5993.770118,285.444886,29.49387
2021/10/9,26826.38874,-5918.020065,217.374073,79.257257
2021/10/9,26744.71814,-6227.264914,151.21364,232.333142
2021/10/9,26664.26624,-6662.419437,145.061644,219.091567
2021/10/9,26585.45827,-6931.594971,231.744708,96.391984
2021/10/9,26508.68815,-7062.411415,347.799906,36.923369
2021/10/9,26434.30771,-7066.258485,403.323346,20.627447
2021/10/9,26362.61731,-7072.595577,345.633113,-40.654831
2021/10/9,26293.85438,-6667.22069,167.987507,114.378799
2021/10/9,26228.18525,-6046.799915,-112.826106,315.440759
2021/10/9,26165.70845,-4322.374179,-455.110633,210.776365
2021/10/9,26106.46504,-2504.390818,-790.952511,5.878288
2021/10/9,26050.44922,-574.504057,-1046.935896,-283.00927
2021/10/9,25997.60832,711.802698,-1167.988893,-189.422105
2021/10/9,25947.8198,1920.502168,-1174.872088,106.550078
2021/10/9,25900.87598,2511.814749,-1116.524986,211.834242
2021/10/9,25856.47887,2965.476835,-1044.346413,148.390775
2021/10/9,25814.25527,2945.001323,-999.225013,79.968444
2021/10/9,25773.78388,2761.43152,-980.417884,-35.797477
2021/10/9,25734.62532,2434.209428,-978.333533,-103.50117
2021/10/9,25696.34719,2095.754673,-983.79631,-202.305479
2021/10/9,25658.54798,1952.152191,-987.616252,-266.083939
2021/10/9,25620.87596,1991.0347,-980.519903,-275.390704
2021/10/9,25583.03705,1745.283137,-954.192864,-307.127353
2021/10/9,25544.79833,1341.887776,-905.865922,-194.820273
2021/10/9,25505.99353,953.093039,-839.132861,-266.953675
2021/10/9,25466.52064,822.195126,-759.829194,-228.886594
2021/10/9,25426.33866,800.996037,-673.885278,-84.449461
2021/10/9,25385.46242,929.676858,-586.996415,-72.142878
2021/10/9,25343.95763,1706.683362,-503.710348,-155.930634
2021/10/9,25301.93118,2880.751123,-424.632415,-226.049914
2021/10/9,25259.51723,4068.691175,-352.156642,-262.051746
2021/10/9,25216.8662,5307.929409,-294.789416,-242.006193
2021/10/9,25174.14597,6297.473486,-259.752882,-309.866548
2021/10/9,25131.54558,6792.358444,-225.364489,-154.539526
2021/10/9,25089.27931,7465.008033,-161.147864,-204.139486
2021/10/9,25047.58201,7135.396273,-56.844531,-381.133736
2021/10/9,25006.69961,6071.589836,97.409208,-403.698647
2021/10/9,24966.87877,5182.143052,326.253765,-201.27558
2021/10/9,24928.35774,4083.551604,633.929108,-203.838429
2021/10/9,24891.35918,2889.265148,1007.932649,-446.556956
2021/10/9,24856.08175,1494.433508,1418.698803,-257.214064
2021/10/9,24822.69172,103.002477,1776.095509,-294.78968
2021/10/9,24791.31955,-1369.116196,1994.317155,-338.52055
2021/10/9,24762.06419,-2890.462442,2065.418039,-529.019894
2021/10/9,24734.99274,-4080.755156,2021.98396,-313.221457
2021/10/9,24710.14046,-4969.363825,1982.037083,-249.813706
2021/10/9,24687.50922,-5477.091369,2040.177526,-253.59538
2021/10/10,24667.06726,-5791.532408,2150.659905,-399.194841
2021/10/10,24648.74927,-5755.038587,2256.718948,-555.429719
2021/10/10,24632.45974,-6037.476797,2319.532978,-691.515848
2021/10/10,24618.07678,-6466.696552,2314.730623,-714.110838
2021/10/10,24605.45809,-6778.556441,2231.671385,-677.572986
2021/10/10,24594.45007,-6948.774712,2059.648362,-597.323751
2021/10/10,24584.89615,-6948.158629,1787.186059,-455.923568
2021/10/10,24576.64288,-6924.111145,1402.813611,-219.345367
2021/10/10,24569.54761,-6477.239287,896.360212,9.331392
2021/10/10,24563.48635,-5807.667452,273.461013,179.72009
2021/10/10,24558.35491,-4056.510652,-412.610656,-160.233601
2021/10/10,24554.06528,-2198.472175,-1082.314552,-562.278586
2021/10/10,24550.54331,-210.046475,-1652.195128,-1117.301692
2021/10/10,24547.74057,1011.843515,-2041.157289,-930.426775
2021/10/10,24545.65995,2204.064281,-2198.872808,-616.851393
2021/10/10,24544.37538,2716.069846,-2162.674256,-296.770983
2021/10/10,24544.03757,3060.339223,-1991.219285,-218.157378
2021/10/10,24544.86082,2965.51998,-1743.165548,-0.215267
2021/10/10,24547.10912,2686.978119,-1476.879589,234.792296
2021/10/10,24551.07516,2301.582591,-1242.311826,-39.345917
2021/10/10,24557.05575,1847.925442,-1056.578752,-67.40243
2021/10/10,24565.33107,1677.555408,-915.090662,-42.795824
2021/10/10,24576.15181,1790.115378,-808.4817,-278.785474
2021/10/10,24589.73716,1552.164879,-727.569826,-390.332257
2021/10/10,24606.27673,1138.922236,-665.207398,-440.991542
2021/10/10,24625.93302,650.510222,-614.97723,-443.465993
2021/10/10,24648.84837,536.911761,-570.521288,-620.238833
2021/10/10,24675.15134,557.524151,-525.481544,-809.193969
2021/10/10,24704.95756,750.14251,-472.939295,-690.160805
2021/10/10,24738.36714,1598.194004,-407.248974,-679.312148
2021/10/10,24775.46143,2862.732259,-334.763411,-637.430251
2021/10/10,24816.29989,4238.467583,-259.334771,-266.432674
2021/10/10,24860.91639,5584.795155,-183.31054,-115.401001
2021/10/10,24909.32082,6543.451296,-108.830567,-129.94155
2021/10/10,24961.50745,6921.41346,-37.850932,-257.070011
2021/10/10,25017.45108,7634.772016,25.323804,-468.546898
2021/10/10,25077.09777,7330.180077,75.750601,-402.028442
2021/10/10,25140.35905,6255.953509,108.702255,-383.014808
2021/10/10,25207.11088,5275.143598,120.71334,-523.967815
2021/10/10,25277.2013,4126.753345,112.065681,-478.02033
2021/10/10,25350.44958,2865.881065,91.190387,-284.521032
2021/10/10,25426.64544,1409.677983,68.081086,-373.404513
2021/10/10,25505.55111,-41.383559,43.288529,-350.456076
2021/10/10,25586.89887,-1587.543765,0.594234,-399.949333
2021/10/10,25670.38258,-3217.897945,-27.544149,-280.940497
2021/10/10,25755.65521,-4475.288736,-23.366668,-340.999819
2021/10/10,25842.33155,-5355.36948,-16.235223,-398.726851
2021/10/10,25929.99842,-5905.655167,-37.694131,-423.649125
2021/10/11,26018.22431,-6181.650935,-84.119397,-344.453974
2021/10/11,26106.56951,-6170.755141,-137.692116,-222.122247
2021/10/11,26194.59893,-6433.611476,-179.90641,-179.081036
2021/10/11,26281.8945,-6834.097844,-195.869561,-168.927102
2021/10/11,26368.06783,-7154.056229,-179.312011,-225.699586
2021/10/11,26452.7723,-7362.722395,-110.060173,-269.989712
2021/10/11,26535.71893,-7372.267263,27.694207,-289.145858
2021/10/11,26616.69133,-7312.428889,249.504774,-356.767219
2021/10/11,26695.55524,-6781.691857,570.17016,-509.033545
2021/10/11,26772.25877,-6001.620501,986.626153,-612.26442
2021/10/11,26846.81705,-3959.179046,1443.967805,-414.605872
2021/10/11,26919.28733,-1790.696228,1874.653719,-119.244838
2021/10/11,26989.73645,547.991068,2211.14167,246.13082
2021/10/11,27058.22108,1766.018987,2393.225453,-48.46545
2021/10/11,27124.78164,2812.566981,2400.898876,95.75259
2021/10/11,27189.44797,3120.004136,2264.915375,-18.367531
2021/10/11,27252.24725,3392.134195,2026.884288,-223.26584
2021/10/11,27313.21104,3256.353924,1728.414952,-488.979936
2021/10/11,27372.37387,2929.468321,1411.116705,-649.958867
2021/10/11,27429.77113,2529.891655,1110.711904,-408.374707
2021/10/11,27485.44732,2029.346638,838.837167,-341.631094
2021/10/11,27539.46194,1826.080808,599.108644,-185.651387
2021/10/11,27591.88465,2005.453534,394.675494,101.986334
2021/10/11,27642.79189,1789.969208,228.704588,243.534283
2021/10/11,27692.26253,1385.918977,103.543216,162.275257
2021/10/11,27740.375,869.879978,17.69921,39.045813
2021/10/11,27787.20443,857.026856,-33.383792,-75.847492
2021/10/11,27832.81712,905.644201,-54.823303,-192.638015
2021/10/11,27877.27183,1207.442895,-51.736839,-452.977867
2021/10/11,27920.61875,2071.091193,-26.794802,-324.91517
2021/10/11,27962.9043,3241.533441,27.120837,98.441428
2021/10/11,28004.1834,4621.240697,119.575219,64.00069
2021/10/11,28044.52159,6024.664685,253.747241,-26.93352
2021/10/11,28083.98924,6854.285062,403.766114,-79.040404
2021/10/11,28122.64983,7131.06971,527.545754,-348.265293
2021/10/11,28160.55325,7777.750146,597.781665,81.914925
2021/10/11,28197.73764,7462.400296,597.466831,225.395236
2021/10/11,28234.23129,6419.131596,514.982836,-4.345705
2021/10/11,28270.04959,5254.028925,357.095669,128.825808
2021/10/11,28305.1932,3964.356439,146.183373,123.266989
2021/10/11,28339.6535,2622.978339,-92.438417,29.806578
2021/10/11,28373.42115,1048.205593,-333.454064,-118.172665
2021/10/11,28406.48999,-499.559033,-551.35868,-171.572275
2021/10/11,28438.86479,-2162.386126,-723.730123,-1.74851
2021/10/11,28470.57141,-3878.438519,-843.319869,51.186988
2021/10/11,28501.6604,-5245.700803,-908.431903,47.47228
2021/10/11,28532.20621,-6147.28608,-924.164966,175.244847
2021/10/11,28562.30172,-6713.743031,-898.572675,126.013958
2021/10/12,28592.05161,-6931.953616,-849.894077,79.796067
2021/10/12,28621.56849,-6912.889862,-818.25312,-79.425548
2021/10/12,28650.96655,-7170.572402,-836.155005,28.760821
2021/10/12,28680.35358,-7550.813677,-885.002148,126.46224
2021/10/12,28709.82247,-7827.62016,-933.421266,165.21892
2021/10/12,28739.44438,-8038.54501,-953.939395,121.040059
2021/10/12,28769.26081,-8044.33201,-933.730184,75.801448
2021/10/12,28799.27788,-7967.547853,-860.048905,140.318853
2021/10/12,28829.46211,-7348.187763,-720.638418,109.364076
2021/10/12,28859.74174,-6398.56787,-516.121718,-10.052185
2021/10/12,28890.01593,-3912.407711,-277.700094,-86.90812
2021/10/12,28920.16974,-1317.934647,-46.452453,-33.78264
2021/10/12,28950.09324,1456.523118,135.850669,248.532976
2021/10/12,28979.68804,2741.542199,231.38956,402.380199
2021/10/12,29008.87743,3623.40311,233.986703,-17.267261
2021/10/12,29037.60824,3722.472676,204.771055,-116.851972
2021/10/12,29065.84523,3899.308556,206.426632,125.419579
2021/10/12,29093.5607,3663.667763,244.502024,311.269517
2021/10/12,29120.72746,3295.092072,310.261957,166.918521
2021/10/12,29147.3177,2892.301738,389.696144,191.684393
2021/10/12,29173.30165,2387.249093,447.694152,101.75515
2021/10/12,29198.64993,2133.307929,459.17244,62.869699
2021/10/12,29223.34265,2348.167797,461.541739,229.947835
2021/10/12,29247.37156,2167.12421,512.209286,185.294928
2021/10/12,29270.73622,1780.737728,647.508283,222.017736
2021/10/12,29293.43697,1301.041324,822.038583,37.483154
2021/10/12,29315.46512,1403.010025,978.08154,28.443282
2021/10/12,29336.7955,1450.504156,1076.408207,286.292136
2021/10/12,29357.37393,1812.222252,1082.170629,292.23316
2021/10/12,29377.11805,2644.479911,974.76941,245.632715
2021/10/12,29395.92857,3664.336451,790.598691,-11.863729
2021/10/12,29413.69128,4928.914017,575.087146,25.307546
2021/10/12,29430.28764,6268.791576,352.642382,101.278412
2021/10/12,29445.59935,6965.757437,141.899816,306.743416
2021/10/12,29459.50587,7253.774162,-40.412724,358.132705
